"","","Mid","Mid","Mid","Mid","South","South","South","South","North","North","North","North"
"Year","Time","pv","gas","pmp_hydro","pmp_hydro2","pv","gas","pmp_hydro","pmp_hydro2","pv","gas","pmp_hydro","pmp_hydro2"
"2016",2816.00,12281.65,40012.06,0.00,0.00,1129.54,2747.86,0.00,0.00,852.15,9678.65,0.00,0.00
"2016",2817.00,16841.61,36233.26,0.00,0.00,2393.99,2023.50,0.00,0.00,1105.34,9581.51,0.00,0.00
"2016",2818.00,20359.90,33154.07,0.00,0.00,3181.20,1641.82,0.00,0.00,1284.64,9288.18,0.00,0.00
"2016",2819.00,22500.87,29501.72,0.00,0.00,3608.90,1345.92,0.00,0.00,1436.35,9012.68,0.00,0.00
"2016",2820.00,23313.79,26560.58,0.00,0.00,3862.16,1204.18,0.00,0.00,1556.54,8833.23,0.00,0.00
"2016",2821.00,23107.29,25150.01,0.00,0.00,3965.28,960.97,0.00,0.00,1557.52,8655.94,0.00,0.00
"2016",2822.00,21416.68,26231.46,0.00,0.00,3937.97,837.13,0.00,0.00,1512.21,8662.25,0.00,0.00
"2016",2823.00,18791.21,28675.33,0.00,0.00,3864.14,860.27,0.00,0.00,1334.88,8820.82,0.00,0.00
"2016",2824.00,15452.58,33047.81,0.00,0.00,3638.01,912.20,0.00,0.00,1105.34,9155.39,0.00,0.00
"2016",2825.00,10733.15,38682.90,0.00,0.00,3069.11,1429.49,0.00,0.00,783.19,9466.28,0.00,0.00
"2016",2826.00,5440.03,43870.34,0.00,0.00,1729.08,2756.62,0.00,0.00,443.32,9689.12,0.00,0.00
"2016",2827.00,1030.41,47579.51,0.00,0.00,365.69,4165.17,0.00,0.00,172.40,10042.56,0.00,0.00
"2016",2828.00,0.00,49194.10,0.00,0.00,8.47,4733.45,0.00,0.00,9.85,10555.46,0.00,0.00
"2016",2829.00,0.00,47138.90,0.00,0.00,0.00,5412.88,0.00,0.00,0.00,10371.76,0.00,0.00
"2016",2830.00,0.00,43351.34,0.00,0.00,0.00,5267.26,0.00,0.00,0.00,10005.65,0.00,0.00
"2016",2831.00,0.00,40030.74,0.00,0.00,0.00,4940.07,0.00,0.00,0.00,9733.32,0.00,0.00
"2016",2832.00,0.00,38004.37,0.00,0.00,0.00,4534.54,0.00,0.00,0.00,9561.52,0.00,0.00
"2016",2833.00,0.00,36703.41,0.00,0.00,0.00,4070.95,0.00,0.00,0.00,9532.27,0.00,0.00
"2016",2834.00,0.00,36137.49,0.00,0.00,0.00,3799.06,0.00,0.00,0.00,9570.53,0.00,0.00
"2016",2835.00,0.00,35845.40,0.00,0.00,0.00,3600.91,0.00,0.00,1.97,9600.82,0.00,0.00
"2016",2836.00,0.00,35790.63,0.00,0.00,0.00,3546.53,0.00,0.00,17.73,9438.76,0.00,0.00
"2016",2837.00,0.00,35844.44,0.00,0.00,0.00,3520.72,0.00,0.00,75.86,9495.42,0.00,0.00
"2016",2838.00,2182.31,36202.54,0.00,0.00,19.13,3496.06,0.00,0.00,269.93,9496.40,0.00,0.00
"2016",2839.00,7324.40,33995.77,0.00,0.00,462.41,2838.04,0.00,0.00,567.45,9483.22,0.00,0.00
"2016",2840.00,12491.58,31098.05,0.00,0.00,1713.73,1682.57,0.00,0.00,871.86,9601.93,0.00,0.00
"2016",2841.00,17169.41,27785.54,0.00,0.00,3045.98,661.84,0.00,0.00,1162.48,9526.62,0.00,0.00
"2016",2842.00,20630.58,26156.66,0.00,0.00,3746.03,394.96,0.00,0.00,1384.14,9376.99,0.00,0.00
"2016",2843.00,22706.33,22926.01,0.00,0.00,4057.91,322.72,0.00,0.00,1495.46,9189.89,0.00,0.00
"2016",2844.00,23442.51,19744.53,0.00,0.00,4197.72,335.90,0.00,0.00,1527.97,9002.84,0.00,0.00
"2016",2845.00,23558.81,17980.42,0.00,0.00,4247.09,265.34,0.00,0.00,1513.19,8891.58,0.00,0.00
"2016",2846.00,21829.98,18825.29,0.00,0.00,4232.37,3.56,0.00,0.00,1401.87,8896.37,0.00,0.00
"2016",2847.00,19472.19,21237.85,0.00,0.00,4111.75,69.80,0.00,0.00,1208.78,9111.22,0.00,0.00
"2016",2848.00,15823.99,26293.66,0.00,0.00,3829.28,222.32,0.00,0.00,952.64,9493.39,0.00,0.00
"2016",2849.00,10983.37,33253.85,0.00,0.00,3216.94,743.41,0.00,0.00,652.17,9889.14,0.00,0.00
"2016",2850.00,5721.78,39206.27,0.00,0.00,1810.58,2147.93,0.00,0.00,369.43,10203.39,0.00,0.00
"2016",2851.00,1473.32,44141.72,0.00,0.00,378.68,3807.48,0.00,0.00,154.67,10499.17,0.00,0.00
"2016",2852.00,0.00,47239.79,0.00,0.00,8.86,4371.77,0.00,0.00,20.69,10879.97,0.00,0.00
"2016",2853.00,0.00,45852.36,0.00,0.00,0.00,5045.14,0.00,0.00,0.00,10559.31,0.00,0.00
"2016",2854.00,0.00,42163.77,0.00,0.00,0.00,4932.70,0.00,0.00,0.00,10071.67,0.00,0.00
"2016",2855.00,0.00,38931.56,0.00,0.00,0.00,4784.31,0.00,0.00,0.00,9693.56,0.00,0.00
"2016",2856.00,0.00,37510.50,0.00,0.00,0.00,4277.40,0.00,0.00,0.00,9632.79,0.00,0.00
"2016",2857.00,0.00,36896.54,0.00,0.00,0.00,3908.74,0.00,0.00,0.00,9595.28,0.00,0.00
"2016",2858.00,0.00,37062.76,0.00,0.00,0.00,3658.05,0.00,0.00,0.99,9655.07,0.00,0.00
"2016",2859.00,0.00,38311.83,0.00,0.00,0.00,3542.84,0.00,0.00,3.94,9739.14,0.00,0.00
"2016",2860.00,0.00,40833.99,0.00,0.00,0.00,3539.16,0.00,0.00,25.61,9800.74,0.00,0.00
"2016",2861.00,32.72,45564.06,0.00,0.00,0.00,3552.98,0.00,0.00,97.53,10473.79,0.00,0.00
"2016",2862.00,2746.02,48206.39,0.00,0.00,21.47,3595.10,0.00,0.00,286.68,11171.40,0.00,0.00
"2016",2863.00,7569.26,46888.23,0.00,0.00,469.41,3202.47,0.00,0.00,616.70,11341.02,0.00,0.00
"2016",2864.00,12712.27,42760.80,0.00,0.00,1670.50,2688.01,0.00,0.00,930.97,11194.80,0.00,0.00
"2016",2865.00,17401.63,38686.38,0.00,0.00,2987.46,2194.08,0.00,0.00,1209.76,11048.79,0.00,0.00
"2016",2866.00,20918.79,36548.95,0.00,0.00,3695.81,1843.34,0.00,0.00,1431.42,10716.10,0.00,0.00
"2016",2867.00,22968.07,33881.86,0.00,0.00,4012.62,1665.70,0.00,0.00,1562.45,10430.53,0.00,0.00
"2016",2868.00,23800.99,32017.02,0.00,0.00,4136.33,1578.86,0.00,0.00,1614.66,10187.76,0.00,0.00
"2016",2869.00,24099.30,30438.90,0.00,0.00,4173.30,1190.73,0.00,0.00,1591.02,9940.58,0.00,0.00
"2016",2870.00,22681.50,30858.40,0.00,0.00,4147.81,1294.56,0.00,0.00,1459.01,9983.31,0.00,0.00
"2016",2871.00,20151.91,32587.63,0.00,0.00,4031.53,1456.93,0.00,0.00,1292.52,10111.54,0.00,0.00
"2016",2872.00,16557.51,36375.15,0.00,0.00,3767.29,1626.24,0.00,0.00,1034.41,10390.66,0.00,0.00
"2016",2873.00,11517.95,41521.37,0.00,0.00,3180.66,2110.56,0.00,0.00,718.17,10445.81,0.00,0.00
"2016",2874.00,6091.60,45959.03,0.00,0.00,1753.33,3438.35,0.00,0.00,409.82,10449.58,0.00,0.00
"2016",2875.00,1730.97,48774.66,0.00,0.00,368.49,4766.98,0.00,0.00,166.49,10593.13,0.00,0.00
"2016",2876.00,0.00,50454.70,0.00,0.00,9.40,5273.53,0.00,0.00,8.87,10961.57,0.00,0.00
"2016",2877.00,0.00,47686.57,0.00,0.00,0.00,5722.56,0.00,0.00,0.00,10800.88,0.00,0.00
"2016",2878.00,0.00,43432.05,0.00,0.00,0.00,5545.60,0.00,0.00,0.00,10355.25,0.00,0.00
"2016",2879.00,0.00,39595.49,0.00,0.00,0.00,5106.89,0.00,0.00,0.00,9928.38,0.00,0.00
"2016",2880.00,0.00,37544.13,0.00,0.00,0.00,4516.11,0.00,0.00,0.00,9722.82,0.00,0.00
"2016",2881.00,0.00,36378.66,0.00,0.00,0.00,4115.19,0.00,0.00,0.00,9608.04,0.00,0.00
"2016",2882.00,0.00,35927.07,0.00,0.00,0.00,3812.89,0.00,0.00,0.00,9581.78,0.00,0.00
"2016",2883.00,0.00,35934.76,0.00,0.00,0.00,3617.50,0.00,0.00,6.90,9536.62,0.00,0.00
"2016",2884.00,0.00,35226.63,0.00,0.00,0.00,3513.35,0.00,0.00,30.54,9321.67,0.00,0.00
"2016",2885.00,29.63,33998.85,0.00,0.00,0.00,3494.92,0.00,0.00,101.47,9422.54,0.00,0.00
"2016",2886.00,2764.98,33173.62,0.00,0.00,16.31,3476.76,0.00,0.00,280.77,9502.07,0.00,0.00
"2016",2887.00,7860.14,30723.60,0.00,0.00,366.33,2869.60,0.00,0.00,581.24,9662.98,0.00,0.00
"2016",2888.00,13076.99,27598.47,0.00,0.00,1471.38,1903.72,0.00,0.00,865.95,9669.36,0.00,0.00
"2016",2889.00,17775.82,24115.08,0.00,0.00,2779.61,947.56,0.00,0.00,1125.04,9681.84,0.00,0.00
"2016",2890.00,21315.09,22042.02,0.00,0.00,3419.81,659.43,0.00,0.00,1322.07,9565.09,0.00,0.00
"2016",2891.00,23435.60,18847.31,0.00,0.00,3757.10,585.74,0.00,0.00,1429.45,9408.94,0.00,0.00
"2016",2892.00,24370.65,15907.98,0.00,0.00,3927.68,593.96,0.00,0.00,1515.16,9186.69,0.00,0.00
"2016",2893.00,24538.79,14203.49,0.00,0.00,3961.37,522.48,0.00,0.00,1520.09,9046.73,0.00,0.00
"2016",2894.00,23292.76,14771.18,0.00,0.00,3959.19,326.51,0.00,0.00,1439.30,9082.50,0.00,0.00
"2016",2895.00,20826.94,17387.84,0.00,0.00,3869.96,365.05,0.00,0.00,1272.81,9231.73,0.00,0.00
"2016",2896.00,16994.11,22899.23,0.00,0.00,3621.90,564.26,0.00,0.00,1020.62,9510.94,0.00,0.00
"2016",2897.00,11990.19,29929.53,0.00,0.00,3063.70,1140.89,0.00,0.00,724.09,9830.73,0.00,0.00
"2016",2898.00,6462.42,36224.03,0.00,0.00,1733.47,2569.73,0.00,0.00,424.60,10146.72,0.00,0.00
"2016",2899.00,2014.80,41325.01,0.00,0.00,371.30,4194.58,0.00,0.00,187.18,10452.41,0.00,0.00
"2016",2900.00,0.00,44997.23,0.00,0.00,9.87,4900.71,0.00,0.00,23.64,10805.00,0.00,0.00
"2016",2901.00,0.00,43329.24,0.00,0.00,0.00,5329.93,0.00,0.00,0.00,10440.78,0.00,0.00
"2016",2902.00,0.00,39569.55,0.00,0.00,0.00,5167.72,0.00,0.00,0.00,10029.66,0.00,0.00
"2016",2903.00,0.00,36451.68,0.00,0.00,0.00,4809.20,0.00,0.00,0.00,9695.81,0.00,0.00
"2016",2904.00,0.00,35026.78,0.00,0.00,0.00,4337.31,0.00,0.00,0.00,9571.28,0.00,0.00
"2016",2905.00,0.00,34587.68,0.00,0.00,0.00,4025.79,0.00,0.00,0.00,9624.54,0.00,0.00
"2016",2906.00,0.00,34850.95,0.00,0.00,0.00,3717.96,0.00,0.00,0.00,9679.31,0.00,0.00
"2016",2907.00,0.00,36755.30,0.00,0.00,0.00,3646.99,0.00,0.00,5.91,9742.42,0.00,0.00
"2016",2908.00,0.00,41309.60,0.00,0.00,0.00,3606.44,0.00,0.00,29.55,9989.60,0.00,0.00
"2016",2909.00,30.65,50217.48,0.00,0.00,0.00,3658.05,0.00,0.00,103.44,11169.33,0.00,0.00
"2016",2910.00,2868.81,54072.40,0.00,0.00,24.00,3763.08,0.00,0.00,291.60,12162.76,0.00,0.00
"2016",2911.00,7798.00,51874.83,0.00,0.00,476.53,3517.01,0.00,0.00,613.75,12146.70,0.00,0.00
"2016",2912.00,12879.22,47212.53,0.00,0.00,1726.70,3028.12,0.00,0.00,939.83,11748.60,0.00,0.00
"2016",2913.00,17458.07,43625.25,0.00,0.00,2971.97,2692.52,0.00,0.00,1255.08,11404.84,0.00,0.00
"2016",2914.00,20872.99,41351.79,0.00,0.00,3617.09,2379.20,0.00,0.00,1540.77,11076.39,0.00,0.00
"2016",2915.00,22751.05,38963.53,0.00,0.00,3925.67,2222.69,0.00,0.00,1738.79,10816.85,0.00,0.00
"2016",2916.00,23441.58,37583.13,0.00,0.00,4058.13,2196.22,0.00,0.00,1823.51,10553.58,0.00,0.00
"2016",2917.00,23709.51,36415.87,0.00,0.00,4115.14,1706.96,0.00,0.00,1802.82,10478.24,0.00,0.00
"2016",2918.00,22020.41,37191.22,0.00,0.00,4115.82,1941.30,0.00,0.00,1695.44,10557.86,0.00,0.00
"2016",2919.00,19390.74,38565.11,0.00,0.00,4004.95,2151.71,0.00,0.00,1501.37,10436.85,0.00,0.00
"2016",2920.00,15257.13,42630.50,0.00,0.00,3736.60,2326.04,0.00,0.00,1234.39,10658.81,0.00,0.00
"2016",2921.00,10583.51,47609.65,0.00,0.00,3147.62,2816.41,0.00,0.00,883.68,10815.21,0.00,0.00
"2016",2922.00,5739.04,52301.36,0.00,0.00,1750.07,4034.24,0.00,0.00,516.22,11008.63,0.00,0.00
"2016",2923.00,1779.21,55056.31,0.00,0.00,372.84,5290.73,0.00,0.00,225.60,11357.01,0.00,0.00
"2016",2924.00,0.00,57053.63,0.00,0.00,10.10,5738.27,0.00,0.00,31.52,11854.92,0.00,0.00
"2016",2925.00,0.00,52655.95,0.00,0.00,0.00,6156.66,0.00,0.00,0.00,11344.04,0.00,0.00
"2016",2926.00,0.00,47473.27,0.00,0.00,0.00,6036.84,0.00,0.00,0.00,10624.58,0.00,0.00
"2016",2927.00,0.00,43958.58,0.00,0.00,0.00,5584.31,0.00,0.00,0.00,10163.95,0.00,0.00
"2016",2928.00,0.00,42171.45,0.00,0.00,0.00,4898.60,0.00,0.00,0.00,10040.91,0.00,0.00
"2016",2929.00,0.00,41323.05,0.00,0.00,0.00,4433.16,0.00,0.00,0.00,9966.64,0.00,0.00
"2016",2930.00,0.00,41600.72,0.00,0.00,0.00,4082.93,0.00,0.00,0.00,10061.17,0.00,0.00
"2016",2931.00,0.00,42972.78,0.00,0.00,0.00,4022.10,0.00,0.00,3.94,10106.74,0.00,0.00
"2016",2932.00,0.00,46148.30,0.00,0.00,0.00,4042.38,0.00,0.00,19.70,10286.79,0.00,0.00
"2016",2933.00,28.50,53135.72,0.00,0.00,0.00,3957.59,0.00,0.00,112.31,11336.01,0.00,0.00
"2016",2934.00,2452.42,56614.14,0.00,0.00,19.45,4083.76,0.00,0.00,314.26,12119.84,0.00,0.00
"2016",2935.00,7152.90,54447.34,0.00,0.00,359.77,3816.25,0.00,0.00,649.21,12006.21,0.00,0.00
"2016",2936.00,11952.39,49620.95,0.00,0.00,1347.28,3544.86,0.00,0.00,1010.76,11472.86,0.00,0.00
"2016",2937.00,16149.51,46214.58,0.00,0.00,2483.48,3326.63,0.00,0.00,1370.34,11060.76,0.00,0.00
"2016",2938.00,19305.36,44214.60,0.00,0.00,3063.21,3032.62,0.00,0.00,1645.20,10672.62,0.00,0.00
"2016",2939.00,21079.42,41508.54,0.00,0.00,3419.45,2741.82,0.00,0.00,1807.75,10407.29,0.00,0.00
"2016",2940.00,21286.60,40825.76,0.00,0.00,3637.74,2601.86,0.00,0.00,1887.55,10169.20,0.00,0.00
"2016",2941.00,20694.47,40738.59,0.00,0.00,3774.66,2059.42,0.00,0.00,1835.33,10085.62,0.00,0.00
"2016",2942.00,19204.52,41178.36,0.00,0.00,3835.72,2039.83,0.00,0.00,1749.63,10113.57,0.00,0.00
"2016",2943.00,16817.54,42458.48,0.00,0.00,3761.83,2228.01,0.00,0.00,1537.82,10135.57,0.00,0.00
"2016",2944.00,13843.24,45459.68,0.00,0.00,3520.30,2378.29,0.00,0.00,1243.26,10394.87,0.00,0.00
"2016",2945.00,9578.64,49785.77,0.00,0.00,2967.38,2838.12,0.00,0.00,879.74,10630.85,0.00,0.00
"2016",2946.00,5056.47,53822.72,0.00,0.00,1649.33,3914.71,0.00,0.00,518.19,10902.37,0.00,0.00
"2016",2947.00,1506.46,56186.11,0.00,0.00,355.08,5168.40,0.00,0.00,241.36,11170.95,0.00,0.00
"2016",2948.00,0.00,57625.32,0.00,0.00,10.16,5589.82,0.00,0.00,48.27,11593.61,0.00,0.00
"2016",2949.00,0.00,53778.19,0.00,0.00,0.00,6052.51,0.00,0.00,0.00,11181.24,0.00,0.00
"2016",2950.00,0.00,48212.14,0.00,0.00,0.00,5987.07,0.00,0.00,0.00,10408.52,0.00,0.00
"2016",2951.00,0.00,44361.17,0.00,0.00,0.00,5477.40,0.00,0.00,0.00,9848.11,0.00,0.00
"2016",2952.00,0.00,42525.04,0.00,0.00,0.00,4847.91,0.00,0.00,0.00,9611.79,0.00,0.00
"2016",2953.00,0.00,41281.73,0.00,0.00,0.00,4436.85,0.00,0.00,0.00,9578.03,0.00,0.00
"2016",2954.00,0.00,41501.76,0.00,0.00,0.00,4122.56,0.00,0.00,0.00,9592.28,0.00,0.00
"2016",2955.00,0.00,42926.66,0.00,0.00,0.00,4022.10,0.00,0.00,7.88,9625.66,0.00,0.00
"2016",2956.00,0.00,46080.08,0.00,0.00,0.00,3940.08,0.00,0.00,34.48,9807.63,0.00,0.00
"2016",2957.00,75.36,53430.91,0.00,0.00,0.00,3964.96,0.00,0.00,124.13,11043.61,0.00,0.00
"2016",2958.00,2361.62,56774.11,0.00,0.00,18.02,4061.22,0.00,0.00,329.04,12113.32,0.00,0.00
"2016",2959.00,6927.11,54723.09,0.00,0.00,356.59,3807.45,0.00,0.00,631.48,12173.23,0.00,0.00
"2016",2960.00,11602.71,50188.73,0.00,0.00,1464.17,3447.33,0.00,0.00,955.60,11910.64,0.00,0.00
"2016",2961.00,15996.48,46551.14,0.00,0.00,2721.94,3111.22,0.00,0.00,1249.17,11600.56,0.00,0.00
"2016",2962.00,19340.33,44410.24,0.00,0.00,3203.10,2896.41,0.00,0.00,1481.67,11231.52,0.00,0.00
"2016",2963.00,20833.30,42122.66,0.00,0.00,3482.06,2680.13,0.00,0.00,1621.56,10911.58,0.00,0.00
"2016",2964.00,20843.65,40609.59,0.00,0.00,3644.15,2589.93,0.00,0.00,1679.68,10596.88,0.00,0.00
"2016",2965.00,21013.71,39159.71,0.00,0.00,3738.30,2061.68,0.00,0.00,1644.22,10415.53,0.00,0.00
"2016",2966.00,18951.73,40173.43,0.00,0.00,3719.67,2280.30,0.00,0.00,1532.89,10287.54,0.00,0.00
"2016",2967.00,15637.36,42594.24,0.00,0.00,3663.90,2381.24,0.00,0.00,1342.76,10209.84,0.00,0.00
"2016",2968.00,12424.52,45852.23,0.00,0.00,3470.05,2446.06,0.00,0.00,1049.18,10426.89,0.00,0.00
"2016",2969.00,8324.20,49988.11,0.00,0.00,2936.50,2853.34,0.00,0.00,712.26,10510.24,0.00,0.00
"2016",2970.00,4575.97,53253.04,0.00,0.00,1674.26,3934.93,0.00,0.00,406.87,10612.33,0.00,0.00
"2016",2971.00,1179.45,54801.90,0.00,0.00,357.60,5143.76,0.00,0.00,182.25,10724.41,0.00,0.00
"2016",2972.00,0.00,55963.10,0.00,0.00,10.59,5550.68,0.00,0.00,35.47,11099.27,0.00,0.00
"2016",2973.00,0.00,52803.91,0.00,0.00,0.00,6003.66,0.00,0.00,0.00,10821.14,0.00,0.00
"2016",2974.00,0.00,48265.95,0.00,0.00,0.00,5931.77,0.00,0.00,0.00,10301.99,0.00,0.00
"2016",2975.00,0.00,44099.82,0.00,0.00,0.00,5493.99,0.00,0.00,0.00,9883.37,0.00,0.00
"2016",2976.00,0.00,42137.82,0.00,0.00,0.00,4892.15,0.00,0.00,0.00,9698.06,0.00,0.00
"2016",2977.00,0.00,40528.45,0.00,0.00,0.00,4464.50,0.00,0.00,0.00,9596.78,0.00,0.00
"2016",2978.00,0.00,40153.73,0.00,0.00,0.00,4196.30,0.00,0.00,0.00,9583.28,0.00,0.00
"2016",2979.00,0.00,40462.15,0.00,0.00,0.00,4007.36,0.00,0.00,15.76,9431.73,0.00,0.00
"2016",2980.00,0.00,40511.15,0.00,0.00,0.00,3916.11,0.00,0.00,43.35,9287.11,0.00,0.00
"2016",2981.00,82.93,41676.33,0.00,0.00,0.00,3858.97,0.00,0.00,122.16,9434.86,0.00,0.00
"2016",2982.00,1834.90,44200.98,0.00,0.00,20.82,3855.66,0.00,0.00,302.44,9639.44,0.00,0.00
"2016",2983.00,4637.66,45098.35,0.00,0.00,363.36,3269.81,0.00,0.00,598.97,9931.83,0.00,0.00
"2016",2984.00,7998.81,44286.26,0.00,0.00,1508.82,2388.86,0.00,0.00,888.61,10045.07,0.00,0.00
"2016",2985.00,11059.82,42583.85,0.00,0.00,2766.89,1684.70,0.00,0.00,1184.15,9811.79,0.00,0.00
"2016",2986.00,13688.57,40521.99,0.00,0.00,3340.03,1525.39,0.00,0.00,1407.78,9576.16,0.00,0.00
"2016",2987.00,15246.87,37495.55,0.00,0.00,3613.03,1319.67,0.00,0.00,1571.31,9247.57,0.00,0.00
"2016",2988.00,15815.84,34592.74,0.00,0.00,3764.86,1291.34,0.00,0.00,1643.23,9010.61,0.00,0.00
"2016",2989.00,16938.70,31687.56,0.00,0.00,3751.49,1242.03,0.00,0.00,1696.43,8776.61,0.00,0.00
"2016",2990.00,14953.97,32872.89,0.00,0.00,3706.40,1136.90,0.00,0.00,1625.50,8680.99,0.00,0.00
"2016",2991.00,12118.83,35398.64,0.00,0.00,3592.39,1207.59,0.00,0.00,1442.26,8910.74,0.00,0.00
"2016",2992.00,9429.28,39117.23,0.00,0.00,3316.76,1332.99,0.00,0.00,1169.37,9230.89,0.00,0.00
"2016",2993.00,6397.82,42848.16,0.00,0.00,2738.49,1843.06,0.00,0.00,839.35,9465.64,0.00,0.00
"2016",2994.00,3306.94,45373.12,0.00,0.00,1573.58,2929.63,0.00,0.00,496.52,9681.69,0.00,0.00
"2016",2995.00,1021.76,46274.72,0.00,0.00,343.99,4271.66,0.00,0.00,257.12,9831.80,0.00,0.00
"2016",2996.00,0.00,47769.20,0.00,0.00,11.14,4733.54,0.00,0.00,72.90,10348.37,0.00,0.00
"2016",2997.00,0.00,46282.81,0.00,0.00,0.00,5321.64,0.00,0.00,0.00,10274.98,0.00,0.00
"2016",2998.00,0.00,42380.91,0.00,0.00,0.00,5240.53,0.00,0.00,0.00,9773.84,0.00,0.00
"2016",2999.00,0.00,38942.13,0.00,0.00,0.00,4967.72,0.00,0.00,0.00,9474.50,0.00,0.00
"2016",3000.00,0.00,36639.04,0.00,0.00,0.00,4576.94,0.00,0.00,0.00,9239.68,0.00,0.00
"2016",3001.00,0.00,35580.21,0.00,0.00,0.00,4137.31,0.00,0.00,0.00,9191.67,0.00,0.00
"2016",3002.00,0.00,35097.88,0.00,0.00,0.00,3823.03,0.00,0.00,0.99,9195.93,0.00,0.00
"2016",3003.00,0.00,35168.02,0.00,0.00,0.00,3611.97,0.00,0.00,17.73,9105.66,0.00,0.00
"2016",3004.00,0.00,35043.11,0.00,0.00,0.00,3529.02,0.00,0.00,62.06,8827.26,0.00,0.00
"2016",3005.00,72.98,34454.17,0.00,0.00,0.00,3494.92,0.00,0.00,167.48,8848.64,0.00,0.00
"2016",3006.00,2203.07,34539.74,0.00,0.00,24.54,3429.82,0.00,0.00,381.25,8869.68,0.00,0.00
"2016",3007.00,5787.50,34331.64,0.00,0.00,436.84,2762.22,0.00,0.00,709.31,8964.75,0.00,0.00
"2016",3008.00,9342.62,33365.93,0.00,0.00,1601.76,1777.95,0.00,0.00,1059.04,9035.89,0.00,0.00
"2016",3009.00,12670.35,32110.70,0.00,0.00,2899.19,886.05,0.00,0.00,1379.21,8955.79,0.00,0.00
"2016",3010.00,15740.01,31380.64,0.00,0.00,3501.47,632.15,0.00,0.00,1564.42,8805.09,0.00,0.00
"2016",3011.00,18025.05,27882.08,0.00,0.00,3725.77,682.51,0.00,0.00,1589.05,8755.70,0.00,0.00
"2016",3012.00,19347.67,24177.58,0.00,0.00,3834.37,627.36,0.00,0.00,1550.63,8670.34,0.00,0.00
"2016",3013.00,20098.86,21725.73,0.00,0.00,3832.67,627.22,0.00,0.00,1428.47,8727.23,0.00,0.00
"2016",3014.00,18863.79,21981.73,0.00,0.00,3814.49,408.54,0.00,0.00,1203.85,8891.08,0.00,0.00
"2016",3015.00,17173.61,23601.77,0.00,0.00,3728.42,374.79,0.00,0.00,912.25,9060.39,0.00,0.00
"2016",3016.00,14299.79,28027.32,0.00,0.00,3480.67,570.01,0.00,0.00,646.26,9474.18,0.00,0.00
"2016",3017.00,9965.90,34637.40,0.00,0.00,2981.21,987.43,0.00,0.00,416.72,9754.73,0.00,0.00
"2016",3018.00,5350.66,40007.84,0.00,0.00,1732.21,2273.31,0.00,0.00,230.53,10026.45,0.00,0.00
"2016",3019.00,1676.84,44041.01,0.00,0.00,381.33,3731.09,0.00,0.00,113.29,10228.46,0.00,0.00
"2016",3020.00,0.00,47525.16,0.00,0.00,12.06,4294.84,0.00,0.00,24.63,10612.71,0.00,0.00
"2016",3021.00,0.00,46662.34,0.00,0.00,0.00,4916.11,0.00,0.00,0.99,10295.75,0.00,0.00
"2016",3022.00,0.00,43110.18,0.00,0.00,0.00,5041.45,0.00,0.00,0.00,9693.56,0.00,0.00
"2016",3023.00,0.00,39740.57,0.00,0.00,0.00,4719.80,0.00,0.00,0.00,9205.92,0.00,0.00
"2016",3024.00,0.00,38111.02,0.00,0.00,0.00,4364.04,0.00,0.00,0.00,9106.14,0.00,0.00
"2016",3025.00,0.00,37356.77,0.00,0.00,0.00,3960.35,0.00,0.00,0.00,9014.62,0.00,0.00
"2016",3026.00,0.00,37862.17,0.00,0.00,0.00,3756.67,0.00,0.00,0.00,9029.62,0.00,0.00
"2016",3027.00,0.00,39531.11,0.00,0.00,0.00,3610.12,0.00,0.00,14.78,9026.85,0.00,0.00
"2016",3028.00,0.00,43609.80,0.00,0.00,0.00,3582.47,0.00,0.00,51.23,9195.96,0.00,0.00
"2016",3029.00,38.51,52429.11,0.00,0.00,0.00,3577.87,0.00,0.00,130.04,10410.52,0.00,0.00
"2016",3030.00,1406.80,57067.88,0.00,0.00,35.68,3720.06,0.00,0.00,292.59,11593.86,0.00,0.00
"2016",3031.00,5096.99,56853.95,0.00,0.00,562.67,3263.12,0.00,0.00,582.22,11761.11,0.00,0.00
"2016",3032.00,7803.90,54597.67,0.00,0.00,1910.41,2681.28,0.00,0.00,799.94,11676.18,0.00,0.00
"2016",3033.00,9598.35,54254.06,0.00,0.00,3157.81,2437.55,0.00,0.00,982.19,11570.45,0.00,0.00
"2016",3034.00,10493.62,55307.34,0.00,0.00,3748.34,2171.45,0.00,0.00,1069.87,11488.77,0.00,0.00
"2016",3035.00,10839.10,54357.50,0.00,0.00,4003.92,2032.92,0.00,0.00,1106.32,11348.79,0.00,0.00
"2016",3036.00,10879.30,53663.94,0.00,0.00,4117.57,2030.79,0.00,0.00,1093.52,11254.32,0.00,0.00
"2016",3037.00,11216.15,52544.02,0.00,0.00,4158.87,1516.68,0.00,0.00,1194.00,10946.02,0.00,0.00
"2016",3038.00,9286.60,53784.66,0.00,0.00,4136.88,1704.57,0.00,0.00,1049.18,11114.84,0.00,0.00
"2016",3039.00,7962.83,53684.49,0.00,0.00,4020.66,1956.28,0.00,0.00,868.90,11029.55,0.00,0.00
"2016",3040.00,6511.71,55133.69,0.00,0.00,3763.99,2151.19,0.00,0.00,678.77,11189.68,0.00,0.00
"2016",3041.00,4033.36,57588.02,0.00,0.00,3222.29,2644.04,0.00,0.00,495.53,11119.34,0.00,0.00
